,forest_clfs accuracy,forest_clfs perct acc > 0.8,cluster_similarity nmi_5_20,cluster_similarity nmi_21_60
spapros_0_liver_0,0.7093318725398158,0.3030492579545522,0.5931033906726919,0.5702987919946324
spapros_0_liver_1,0.6310094942802287,0.1834580262218649,0.40362991470098153,0.47172469669681494
spapros_0_liver_2,0.6584725442411045,0.23642831028318356,0.5081287265906078,0.513524122884974
spapros_0_liver_3,0.44552822780334483,0.14885674751480568,0.43847252236509027,0.5213636305720435
spapros_0_liver_4,0.6836544938506591,0.2668414405293774,0.5867169050003502,0.5809068524712382
spapros_0_liver_5,0.6577092196601928,0.2796550438743213,0.5947094115823286,0.5785270763176937
spapros_0_liver_6,0.6988657004850176,0.2750473062705689,0.43244521086479026,0.5432169234048965
spapros_0_liver_7,0.6734919711993108,0.30693521461166745,0.571831970824109,0.5854450072892992
spapros_0_liver_8,0.6736440071029133,0.266833387829397,0.6008466209740893,0.5736406139237079
spapros_0_liver_9,0.6668784065861237,0.2511143559971182,0.5092739001017396,0.522588600451465
spapros_0_liver_10,0.7013266427133392,0.3199449849835755,0.6210728037335624,0.6329567532403589
spapros_0_liver_11,0.5711177126279882,0.1556675505188091,0.576923489535361,0.5602822949138178
spapros_0_liver_12,0.7237749244765339,0.33853542922306074,0.6404578930216716,0.6201093438030145
spapros_0_liver_13,0.7326993423656627,0.3996519187219716,0.621027136964786,0.6010935520495829
spapros_0_liver_14,0.7147137413350122,0.364690768231678,0.6236471898699449,0.6170184479363418
spapros_0_liver_15,0.7532003694309855,0.41109081301040173,0.6528793732540766,0.6099516681443855
spapros_0_liver_16,0.7476370467298714,0.45527608680943527,0.6218442663258933,0.6012996215824651
spapros_0_liver_17,0.7215214561041642,0.29085836226185,0.6726463396033183,0.6212286727044207
spapros_0_liver_18,0.7215780453443487,0.34514511334074316,0.5844258122322984,0.5795764698795505
spapros_0_liver_19,0.7205825522415397,0.3566003573005079,0.6770334199548899,0.6497768128922778
spapros_0_liver_20,0.7339986110484481,0.3439867392874754,0.6686727409548852,0.6172512787872452
spapros_0_liver_21,0.7482473055281016,0.3839033954622655,0.6765612864608384,0.6213543252633034
spapros_0_liver_22,0.7318702518781726,0.3734367120008984,0.5613602008735632,0.5818894131433787
spapros_0_liver_23,0.7063561318162374,0.32283765062313935,0.4687360100656475,0.4994482814423116
spapros_0_liver_24,0.7499709495905201,0.40322502907632596,0.5481403900144114,0.5662601616906101
spapros_0_liver_25,0.7176284359822905,0.31365696816214267,0.7072545653753176,0.6235781974839315
spapros_0_liver_26,0.7536441109483166,0.440665612297017,0.6463057587361265,0.6101162928432979
spapros_0_liver_27,0.759230539801252,0.4294613434304023,0.724392356740837,0.646269681163151
spapros_0_liver_28,0.7554852706470364,0.4285284063596779,0.6899984811459452,0.6286660025156282
spapros_0_liver_29,0.7266554355862112,0.3068156232318262,0.6351493991374186,0.5957625521074729
spapros_0_liver_30,0.7661441803006792,0.46938769923263773,0.6364694537099428,0.634448452592053
spapros_0_liver_31,0.7561900849907818,0.41634358131899896,0.7409708156785422,0.6465951005974346
spapros_0_liver_32,0.7600213070761455,0.4757408104344684,0.6512864143894026,0.6325494101025148
spapros_0_liver_33,0.7544163841191218,0.44316077169524043,0.7404517660755299,0.6555375319846153
